1000
64.4, 67.0, 17.9
58.9, 89.3, 2.7
80.2, 106.0, 0.4
91.4, 189.5, 11.0
82.9, 104.9, 17.5
83.7, 116.7, 1.8
92.2, 189.3, 10.2
48.9, 126.3, 9.9
88.5, 102.5, 4.8
87.4, 120.2, 15.9
15.6, 78.3, 0.7
63.4, 115.6, 5.3
50.4, 102.9, 17.1
58.6, 66.3, 6.1
13.1, 73.1, 12.1
77.9, 139.2, 7.0
47.6, 106.8, 16.7
52.1, 129.8, 5.6
67.7, 133.9, 5.3
32.5, 69.2, 4.5
77.0, 102.5, 4.5
49.4, 54.8, 1.2
70.7, 137.5, 16.8
7.0, 32.2, 1.8
10.8, 24.9, 0.2
72.0, 137.7, 13.2
80.6, 161.6, 16.3
31.6, 34.4, 0.8
61.0, 80.0, 3.9
26.0, 110.1, 3.6
88.1, 185.0, 16.1
10.0, 24.1, 12.3
75.5, 95.8, 6.5
77.6, 89.1, 6.1
45.8, 103.6, 12.3
40.4, 129.3, 12.2
38.7, 92.3, 0.7
36.5, 111.8, 5.5
35.3, 36.7, 1.2
76.5, 117.4, 17.3
62.5, 113.4, 16.8
23.1, 93.0, 16.4
26.9, 94.1, 13.5
4.1, 49.6, 15.0
17.1, 31.1, 9.3
23.3, 95.9, 11.5
44.7, 83.8, 18.2
18.5, 104.4, 10.2
59.9, 157.4, 5.4
98.6, 134.3, 15.7
39.5, 116.0, 16.3
87.2, 103.5, 10.4
52.4, 143.7, 17.0
17.8, 20.0, 11.3
31.5, 38.8, 9.8
26.0, 110.7, 15.0
96.8, 110.1, 0.9
58.8, 100.9, 4.2
43.1, 55.2, 2.3
20.6, 30.0, 0.2
64.0, 65.3, 4.2
39.3, 58.3, 19.2
45.0, 50.1, 15.2
45.2, 101.9, 9.5
30.5, 91.4, 13.1
5.6, 99.1, 16.6
14.0, 109.3, 12.3
53.8, 79.8, 14.0
61.0, 75.5, 16.5
80.3, 99.0, 18.5
88.1, 116.2, 1.0
11.8, 31.3, 4.3
39.1, 124.5, 5.6
44.9, 138.9, 6.1
62.8, 99.2, 16.7
25.5, 44.4, 16.3
72.8, 77.8, 14.2
30.9, 118.5, 10.0
90.7, 186.4, 2.3
0.8, 83.8, 1.9
73.1, 96.5, 14.7
39.7, 46.6, 7.6
44.2, 123.3, 18.8
74.4, 80.1, 15.4
77.8, 148.1, 7.6
92.2, 175.2, 8.6
23.4, 108.4, 6.9
38.4, 134.8, 7.3
41.9, 122.6, 0.7
69.9, 132.6, 12.1
6.5, 40.2, 2.9
85.3, 172.0, 16.6
71.4, 128.8, 15.5
48.9, 52.1, 5.9
24.8, 83.6, 11.0
86.2, 119.1, 18.4
88.5, 111.4, 7.8
12.7, 23.1, 9.1
68.0, 68.1, 6.2
37.2, 69.7, 18.4
88.0, 167.1, 9.3
71.7, 122.9, 7.2
56.2, 57.1, 9.3
50.0, 83.9, 7.0
74.7, 148.7, 8.8
90.2, 188.8, 17.1
38.5, 133.0, 19.7
90.1, 111.6, 6.2
97.6, 110.0, 13.5
14.4, 52.9, 18.8
65.5, 78.6, 18.6
4.5, 56.0, 7.2
44.7, 137.0, 4.0
14.2, 72.1, 0.6
1.6, 89.3, 6.5
51.2, 129.9, 11.0
46.5, 48.6, 19.9
21.9, 33.3, 14.1
4.8, 102.7, 7.1
66.3, 96.5, 15.1
26.3, 26.5, 12.2
66.7, 95.6, 10.4
81.4, 125.8, 9.4
56.4, 82.1, 9.5
71.5, 91.5, 5.6
90.3, 189.8, 15.5
90.3, 97.2, 6.0
49.2, 143.2, 2.5
34.1, 37.1, 10.1
28.9, 99.3, 14.6
42.0, 61.2, 8.8
42.4, 45.8, 1.1
81.7, 127.7, 13.5
46.2, 101.7, 1.7
84.0, 149.2, 11.3
23.0, 117.0, 4.0
74.9, 132.1, 16.2
82.8, 95.7, 17.6
84.6, 135.9, 2.8
75.2, 151.1, 10.8
47.0, 90.6, 19.4
13.9, 31.0, 1.2
36.3, 71.0, 0.5
68.4, 96.3, 2.6
89.6, 137.0, 0.4
90.0, 143.8, 7.9
1.0, 46.4, 7.0
41.2, 122.1, 17.2
27.2, 87.6, 3.5
82.1, 97.9, 14.5
28.8, 29.1, 4.4
2.3, 21.8, 19.8
87.9, 142.1, 9.5
54.0, 100.1, 16.0
5.2, 54.7, 3.2
0.6, 68.7, 13.9
96.9, 123.5, 13.3
6.6, 22.3, 16.2
45.6, 118.0, 17.8
16.9, 18.3, 3.4
53.7, 115.9, 10.1
82.5, 153.1, 7.1
42.2, 71.1, 2.5
35.8, 36.2, 12.2
65.5, 123.9, 0.5
66.6, 98.6, 11.2
33.5, 107.6, 8.9
96.6, 120.1, 3.0
82.0, 108.2, 6.7
18.7, 112.9, 3.9
29.1, 120.1, 17.5
91.9, 92.6, 8.1
2.6, 32.5, 13.5
74.7, 90.5, 13.3
46.5, 60.8, 2.1
11.8, 80.3, 0.2
79.0, 138.0, 17.7
55.1, 80.7, 14.7
56.6, 127.4, 15.4
79.5, 100.6, 10.6
7.5, 65.9, 3.5
87.2, 104.9, 11.9
6.5, 46.1, 17.2
86.5, 106.0, 15.1
23.9, 36.5, 1.5
49.0, 145.3, 9.7
93.9, 128.1, 9.6
12.8, 61.8, 17.2
78.4, 158.2, 19.2
24.0, 108.6, 17.4
20.9, 118.1, 14.5
55.3, 146.6, 16.9
97.5, 192.6, 11.1
17.8, 92.5, 19.9
97.1, 188.4, 10.0
7.2, 99.4, 16.5
66.9, 77.3, 0.3
17.0, 73.5, 16.3
96.9, 133.8, 17.2
91.5, 143.6, 2.7
74.5, 150.0, 1.3
63.9, 64.3, 14.9
53.6, 111.5, 3.5
26.9, 32.5, 17.3
2.8, 41.8, 7.3
16.8, 59.9, 1.1
86.0, 183.6, 6.1
19.3, 100.0, 11.9
48.9, 94.4, 13.7
70.0, 74.7, 19.4
41.6, 64.1, 10.7
22.4, 37.6, 10.0
43.8, 56.1, 2.3
64.2, 90.8, 17.6
93.6, 148.9, 9.6
70.4, 100.9, 13.2
43.0, 127.9, 15.8
62.8, 78.4, 1.7
76.9, 104.8, 11.0
48.1, 51.0, 13.9
83.2, 169.9, 12.9
78.8, 100.5, 7.9
21.1, 70.1, 8.2
32.0, 51.1, 2.1
4.5, 34.4, 17.7
68.9, 85.0, 9.6
36.1, 87.6, 19.6
31.0, 33.9, 1.8
86.1, 162.5, 6.5
37.5, 113.4, 5.4
19.9, 48.9, 18.6
44.2, 104.1, 14.7
44.7, 112.7, 10.6
49.3, 137.9, 11.6
80.6, 160.3, 5.9
48.7, 141.5, 6.0
86.1, 93.8, 14.6
19.7, 98.1, 3.5
40.1, 69.7, 2.4
47.2, 102.4, 0.9
30.3, 102.1, 11.3
64.4, 82.7, 9.8
51.0, 110.9, 10.5
96.2, 163.2, 13.0
51.8, 145.9, 3.8
2.1, 91.5, 3.3
4.1, 14.8, 16.9
15.3, 86.2, 7.2
72.0, 170.5, 10.6
49.6, 94.0, 8.2
14.6, 93.2, 14.4
5.8, 26.5, 17.1
29.7, 121.4, 17.9
5.2, 31.6, 11.4
73.3, 152.6, 15.9
75.8, 142.2, 8.0
76.9, 86.5, 15.7
8.3, 73.4, 9.5
31.9, 108.9, 11.8
91.8, 151.8, 3.3
12.6, 28.8, 2.3
3.4, 67.9, 1.8
48.4, 127.9, 14.5
27.6, 72.2, 15.4
17.6, 69.1, 8.4
6.9, 56.4, 14.0
75.0, 166.1, 11.5
51.9, 77.9, 16.8
40.8, 96.8, 9.3
27.8, 98.5, 3.2
45.5, 53.6, 8.7
53.5, 62.4, 3.5
18.5, 89.2, 9.2
28.4, 57.0, 12.3
25.3, 121.4, 11.2
39.9, 56.2, 17.5
60.3, 75.3, 19.6
51.4, 76.8, 11.2
59.0, 133.6, 10.8
33.0, 106.6, 6.0
67.0, 146.9, 13.2
80.9, 161.2, 3.7
36.9, 118.6, 5.2
81.6, 137.9, 16.0
75.3, 97.6, 6.8
37.4, 111.7, 14.0
14.4, 102.1, 19.9
24.1, 68.7, 4.3
0.6, 26.3, 10.1
41.0, 48.3, 8.3
25.7, 34.1, 19.7
86.3, 156.3, 5.8
64.3, 112.4, 14.8
79.5, 136.6, 10.6
37.7, 63.6, 10.1
6.4, 62.8, 4.9
64.0, 143.4, 6.7
74.6, 155.4, 18.1
70.7, 169.5, 6.3
32.5, 130.0, 12.7
36.7, 99.4, 18.8
10.4, 96.9, 12.0
8.0, 87.8, 1.5
23.9, 109.5, 13.6
11.2, 17.3, 14.9
60.7, 74.3, 4.7
42.5, 72.8, 1.3
0.3, 41.5, 6.1
18.5, 96.4, 17.1
41.6, 98.2, 10.0
16.9, 45.7, 15.2
25.6, 120.5, 16.6
89.4, 96.5, 3.3
67.2, 97.1, 18.4
26.2, 80.4, 10.2
85.8, 136.2, 15.0
82.1, 120.1, 11.9
45.4, 66.9, 3.9
95.6, 152.9, 11.0
53.6, 141.2, 0.3
0.1, 57.5, 2.2
14.3, 85.6, 7.1
81.6, 152.5, 17.0
6.8, 7.9, 7.2
62.5, 137.1, 15.2
92.6, 191.3, 7.4
52.6, 90.9, 17.7
26.9, 102.8, 4.3
79.9, 170.4, 17.4
11.7, 75.4, 5.4
64.2, 128.2, 5.9
98.6, 107.8, 1.1
22.5, 74.9, 17.6
18.9, 46.2, 18.0
68.0, 135.3, 1.8
28.4, 45.1, 10.2
33.0, 51.5, 3.9
7.2, 52.2, 0.8
74.9, 160.7, 10.2
75.6, 77.9, 1.7
29.4, 59.6, 19.6
65.5, 157.5, 7.2
20.7, 77.2, 19.6
84.8, 137.0, 2.7
15.8, 80.1, 8.2
31.2, 45.1, 8.7
35.3, 92.3, 7.8
30.4, 68.8, 13.5
20.7, 41.6, 18.6
40.7, 134.2, 9.6
60.7, 75.1, 1.4
21.5, 24.4, 0.2
90.1, 129.5, 14.1
40.3, 116.5, 4.2
23.1, 121.2, 18.4
26.8, 91.0, 18.8
87.3, 115.0, 15.2
42.8, 82.4, 18.5
26.4, 76.1, 10.3
7.5, 73.2, 12.3
17.8, 58.8, 2.7
81.3, 168.1, 3.2
30.5, 81.7, 8.8
84.8, 141.0, 4.5
37.5, 83.7, 18.1
4.1, 84.8, 9.0
16.9, 109.1, 2.7
53.2, 104.4, 1.8
52.4, 126.9, 3.1
49.2, 114.4, 13.1
78.9, 128.5, 3.1
34.1, 107.0, 17.6
13.9, 105.9, 13.2
31.9, 77.0, 16.2
24.8, 88.9, 19.6
7.3, 30.6, 3.9
67.1, 90.6, 2.6
42.1, 74.9, 6.7
60.8, 156.1, 17.3
59.7, 113.0, 15.6
75.1, 149.1, 9.8
57.0, 144.3, 18.5
95.5, 132.8, 1.0
97.9, 180.2, 15.1
82.9, 179.7, 5.8
58.6, 131.9, 6.4
41.5, 60.9, 13.4
51.8, 118.5, 6.0
53.7, 89.3, 14.2
87.3, 147.9, 13.4
88.4, 147.0, 17.7
40.9, 132.2, 10.9
13.1, 19.8, 17.3
21.5, 109.9, 10.0
50.3, 58.3, 17.6
11.7, 31.9, 6.4
27.3, 27.6, 12.8
83.8, 156.3, 16.8
8.0, 78.0, 10.5
55.0, 116.8, 0.5
30.6, 34.7, 10.6
85.6, 132.3, 13.6
3.0, 97.7, 2.3
22.7, 90.9, 14.9
74.1, 94.3, 5.2
85.4, 163.7, 5.7
44.6, 77.5, 18.7
61.0, 84.3, 10.9
58.6, 120.1, 12.3
76.4, 109.3, 0.9
34.3, 107.3, 7.2
11.6, 98.0, 8.2
76.0, 118.0, 1.5
30.4, 107.5, 7.8
83.9, 84.6, 2.7
74.5, 97.7, 11.5
28.3, 66.1, 4.9
64.8, 142.6, 3.2
24.6, 33.1, 16.5
78.3, 161.7, 19.4
17.3, 81.7, 12.1
99.8, 173.2, 3.7
25.2, 105.8, 9.5
41.6, 95.7, 5.4
92.7, 95.5, 7.6
56.9, 155.5, 18.8
3.4, 78.7, 15.6
44.1, 69.5, 4.7
43.6, 53.9, 18.4
89.8, 115.6, 5.5
86.9, 125.7, 10.5
28.9, 90.4, 15.0
82.7, 173.9, 3.4
71.6, 152.8, 13.2
73.5, 107.8, 5.2
70.9, 170.5, 10.9
31.5, 77.1, 0.7
39.0, 96.4, 17.7
39.7, 135.4, 11.9
33.7, 41.1, 15.2
12.2, 36.6, 8.5
77.3, 88.8, 8.8
94.9, 153.8, 17.0
87.5, 99.7, 16.3
91.1, 154.3, 8.8
24.0, 123.2, 0.9
26.2, 107.2, 10.4
40.3, 110.5, 17.2
42.7, 82.5, 5.8
55.1, 57.3, 13.1
2.8, 11.5, 5.4
23.7, 83.6, 5.1
60.0, 124.6, 19.9
26.8, 60.6, 9.0
61.0, 100.7, 6.5
94.4, 189.1, 9.8
87.1, 135.7, 15.8
90.9, 154.4, 10.6
15.9, 82.9, 4.8
58.4, 93.7, 2.4
64.4, 83.4, 19.9
38.1, 84.9, 6.0
15.7, 51.9, 16.9
89.4, 121.7, 18.9
2.6, 50.5, 16.2
12.3, 25.5, 7.2
15.2, 38.5, 9.1
49.8, 101.7, 15.6
70.6, 138.9, 11.7
20.2, 60.7, 15.2
6.5, 33.9, 11.3
52.9, 145.3, 16.2
77.8, 177.4, 0.3
23.3, 79.4, 3.8
84.9, 178.9, 1.7
18.9, 110.0, 20.0
4.5, 86.5, 16.7
13.1, 26.3, 2.1
55.3, 128.1, 18.4
64.0, 147.5, 8.0
16.2, 38.5, 19.6
1.3, 32.7, 7.6
55.2, 95.6, 16.3
54.7, 56.1, 5.0
84.1, 126.5, 20.0
23.9, 67.2, 1.7
37.3, 132.5, 17.2
74.8, 87.6, 19.2
52.3, 58.8, 17.3
13.4, 104.2, 0.1
74.8, 147.4, 0.1
10.6, 39.4, 6.4
1.1, 41.0, 15.9
60.1, 157.1, 3.3
94.8, 166.3, 19.8
61.4, 116.0, 9.3
49.7, 145.5, 3.0
72.8, 134.8, 1.1
51.7, 53.3, 13.6
94.0, 107.5, 4.7
86.0, 98.5, 17.0
15.2, 58.3, 16.5
68.3, 154.7, 16.2
82.8, 130.9, 7.6
73.8, 100.2, 9.6
58.0, 113.3, 12.5
16.4, 33.1, 9.7
53.7, 104.4, 2.8
90.5, 152.3, 14.4
77.8, 137.8, 10.9
62.8, 134.7, 4.0
26.5, 87.1, 1.3
6.3, 17.3, 19.0
62.4, 114.3, 14.1
94.8, 118.5, 10.6
97.1, 113.2, 5.9
52.5, 127.1, 4.3
80.7, 133.2, 5.7
93.8, 132.1, 13.8
86.0, 167.1, 15.4
39.2, 49.0, 14.0
82.3, 141.8, 0.6
82.5, 123.4, 7.8
14.2, 71.7, 8.0
73.0, 80.5, 18.9
15.9, 16.2, 17.5
79.5, 176.7, 2.6
80.2, 136.3, 12.4
1.3, 60.3, 13.5
95.6, 152.9, 0.7
64.2, 132.3, 15.5
11.2, 86.6, 12.6
50.2, 118.1, 7.4
14.2, 15.5, 5.3
49.7, 123.0, 10.5
42.8, 59.8, 17.5
34.3, 127.7, 18.3
82.0, 180.4, 10.3
34.0, 85.7, 19.7
79.9, 106.8, 2.8
72.2, 133.1, 1.7
34.9, 65.3, 9.8
10.7, 54.8, 15.7
26.2, 32.4, 17.1
1.4, 24.6, 8.0
15.6, 20.2, 5.8
1.5, 32.1, 14.8
67.6, 105.0, 1.6
81.6, 139.4, 12.1
8.1, 86.3, 14.4
97.4, 175.2, 18.1
97.1, 151.8, 17.6
50.1, 104.7, 13.7
97.0, 142.7, 6.4
74.5, 130.4, 8.3
89.4, 124.1, 2.6
36.4, 130.0, 0.6
24.6, 36.9, 7.7
58.7, 97.8, 8.4
39.6, 69.4, 16.6
98.5, 122.2, 2.3
0.3, 35.0, 0.1
79.6, 169.4, 9.2
85.9, 156.4, 16.0
84.4, 129.8, 11.2
73.8, 125.4, 4.3
92.5, 189.4, 14.1
33.0, 97.9, 17.1
16.9, 67.7, 4.4
39.2, 49.2, 4.5
41.8, 79.5, 7.2
41.6, 94.2, 6.8
83.2, 135.3, 7.9
56.7, 81.0, 7.3
33.4, 41.6, 8.0
22.6, 26.1, 2.2
91.3, 116.1, 5.8
92.7, 100.0, 17.7
5.6, 53.8, 8.0
43.9, 60.9, 6.3
36.8, 64.9, 16.0
19.1, 52.6, 18.6
22.4, 105.5, 3.8
35.3, 53.6, 17.3
46.9, 87.0, 16.9
23.9, 88.4, 12.6
2.0, 7.8, 9.6
45.4, 115.7, 5.6
45.3, 128.1, 4.9
2.8, 100.3, 3.6
51.9, 148.5, 2.2
47.5, 129.6, 5.6
82.9, 84.1, 16.4
47.2, 53.6, 9.0
27.0, 83.2, 14.2
96.8, 191.2, 9.4
57.8, 77.8, 5.5
14.5, 70.0, 9.5
53.1, 128.0, 9.9
61.9, 141.3, 10.5
86.9, 161.5, 1.4
64.6, 113.6, 10.0
41.1, 45.1, 7.2
6.8, 12.3, 0.5
66.1, 143.0, 8.0
77.0, 123.8, 14.9
49.5, 54.6, 16.8
15.0, 43.5, 5.5
56.6, 119.5, 3.0
78.3, 78.4, 16.0
52.2, 75.2, 10.8
62.0, 142.6, 2.0
70.1, 73.2, 15.0
25.0, 75.8, 14.4
95.8, 162.6, 16.7
26.8, 73.9, 11.9
22.1, 69.1, 13.8
87.6, 143.9, 19.3
48.8, 124.1, 5.4
52.0, 81.3, 19.9
91.8, 162.4, 17.1
23.9, 81.1, 7.2
41.3, 66.2, 15.3
18.0, 48.1, 3.4
40.2, 49.8, 15.3
31.5, 93.8, 19.7
72.5, 109.8, 16.5
3.6, 21.9, 9.6
51.0, 87.0, 6.4
21.8, 38.9, 18.6
77.1, 161.5, 7.7
61.9, 115.4, 17.8
30.7, 42.1, 3.8
62.7, 161.7, 8.2
10.8, 31.9, 0.2
54.1, 117.8, 17.1
36.2, 41.2, 11.0
84.8, 138.1, 15.3
80.9, 96.7, 17.8
13.1, 69.6, 3.1
63.1, 113.9, 10.9
29.5, 65.7, 0.2
93.0, 142.1, 3.9
87.8, 170.8, 0.9
49.4, 111.0, 0.9
64.1, 91.9, 12.7
45.1, 122.7, 16.1
37.0, 130.5, 4.0
68.5, 154.1, 3.8
49.2, 72.9, 3.9
48.0, 145.8, 16.8
96.9, 156.4, 5.8
62.8, 162.1, 2.2
26.3, 37.2, 8.0
14.8, 101.0, 4.1
77.6, 100.3, 10.8
32.7, 68.6, 0.7
76.1, 148.1, 16.2
39.7, 129.7, 5.3
17.0, 114.9, 8.2
13.9, 20.7, 0.7
53.5, 54.5, 11.7
30.2, 59.4, 1.3
86.4, 111.6, 14.3
49.6, 96.8, 14.2
65.4, 99.7, 7.0
31.4, 114.6, 0.7
5.8, 98.0, 10.0
75.6, 136.3, 4.1
81.7, 127.3, 3.4
96.8, 147.1, 5.8
57.4, 134.0, 5.4
67.2, 118.0, 17.8
10.4, 25.0, 3.2
58.3, 89.5, 17.7
78.5, 125.2, 4.8
56.9, 59.0, 2.0
2.1, 35.2, 16.7
79.8, 160.8, 16.8
76.0, 139.6, 11.9
49.9, 132.2, 13.2
36.0, 99.1, 14.7
84.9, 119.3, 7.9
42.0, 48.4, 8.7
47.8, 51.0, 0.6
18.0, 63.4, 14.3
44.2, 47.5, 14.4
66.4, 91.6, 13.3
0.8, 78.9, 5.9
66.2, 87.7, 12.6
68.0, 152.2, 5.2
30.6, 67.7, 2.7
96.3, 137.2, 17.7
24.8, 76.8, 9.5
19.1, 60.9, 8.3
87.1, 117.5, 19.0
47.1, 87.9, 6.2
20.3, 68.8, 14.5
14.4, 108.6, 14.5
92.2, 133.4, 16.8
71.8, 115.9, 12.9
23.0, 57.9, 8.5
62.4, 102.0, 6.7
83.9, 116.6, 10.1
0.9, 99.0, 10.2
49.3, 149.2, 1.5
89.1, 161.8, 4.5
12.9, 56.9, 6.5
82.6, 171.2, 18.7
68.7, 105.8, 7.9
35.3, 81.1, 19.6
34.3, 111.0, 19.5
60.2, 71.6, 1.1
98.0, 163.2, 0.4
28.4, 113.1, 14.2
62.0, 72.0, 9.6
30.9, 44.4, 9.0
73.1, 145.1, 19.1
35.6, 68.1, 19.8
75.1, 137.5, 4.9
15.0, 69.0, 6.6
72.5, 87.1, 14.9
99.6, 115.7, 15.4
38.0, 41.6, 11.8
90.0, 176.9, 15.6
23.3, 121.4, 9.1
88.7, 117.5, 16.4
80.6, 130.0, 3.7
22.7, 93.8, 4.2
19.6, 74.5, 4.4
33.7, 93.4, 14.2
46.9, 116.5, 11.0
74.8, 108.9, 5.4
56.5, 150.7, 18.9
61.3, 110.2, 0.2
62.3, 94.4, 0.5
